SAP SYSTEM,AS INSTANCE,DATE,TIME,CL.,EVENT,USER,GROUP,TERMINAL NAME,PEER,SOURCE TA,ABAP SOURCE,AUDIT LOG MSG. TEXT,NOTE,FIRST VARIABLE VALUE FOR EVENT,VARIABLE 2,VARIABLE DATA FOR MESSAGE,SYSAID#,DATETIME
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:33,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM002",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM002,120091,2025-03-25 15:29:33
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:34,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM003",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM003,120091,2025-03-25 15:29:34
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:34,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM004",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM004,120091,2025-03-25 15:29:34
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:34,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM005",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM005,120091,2025-03-25 15:29:34
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:34,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM007",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM007,120091,2025-03-25 15:29:34
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:34,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM008",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM008,120091,2025-03-25 15:29:34
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:34,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM009",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM009,120091,2025-03-25 15:29:34
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:34,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM00A",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM00A,120091,2025-03-25 15:29:34
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:34,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCI",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCI,120091,2025-03-25 15:29:34
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:34,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCO",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCO,120091,2025-03-25 15:29:34
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:34,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCU",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCU,120091,2025-03-25 15:29:34
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:34,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCCDEF",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCCDEF,120091,2025-03-25 15:29:34
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:34,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCCIMP",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCCIMP,120091,2025-03-25 15:29:34
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:34,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCCMAC",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCCMAC,120091,2025-03-25 15:29:34
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:34,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCT",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCT,120091,2025-03-25 15:29:34
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:34,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM006",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCM006,120091,2025-03-25 15:29:34
S4P,vhcnss4pai01_S4P_00,2025-03-25,15:29:34,200,BU4,FF_OTC,,172.30.254.17,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCP",,-,D!,/FDT/7ZXHKX2FZ6BHLGXAWH9ZQIZCJCP,120091,2025-03-25 15:29:34
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:03:46,200,AU1,FF_OTC,,172.30.254.6,172.30.254.6,S000,SAPMHTTP,"Logon successful (type=H, method=P)",,H,0,P,119802,2025-03-31 08:03:46
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:03:46,200,CUI,FF_OTC,,172.30.254.6,172.30.254.6,S000,SAPMHTTP,Application R3TR WDYA APOC_WD_BRF_DEC_TAB_MAINTAIN started,,R3TR WDYA APOC_WD_BRF_DEC_TAB_MAINTAIN,,,119802,2025-03-31 08:03:46
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:03:47,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119802,2025-03-31 08:03:47
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:03:47,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119802,2025-03-31 08:03:47
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:03:47,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119802,2025-03-31 08:03:47
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:03:47,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119802,2025-03-31 08:03:47
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:03:47,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119802,2025-03-31 08:03:47
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:04:09,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119802,2025-03-31 08:04:09
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:04:09,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119802,2025-03-31 08:04:09
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:04:10,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119802,2025-03-31 08:04:10
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:04:10,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119802,2025-03-31 08:04:10
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:05:37,200,AU5,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"RFC/CPIC logon successful (type=F, method=R)",,F,0,R,119802,2025-03-31 08:05:37
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:05:37,200,AUK,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,Successful RFC call FDT_CLEANUP_START (function group = FDT_CLEAN_UP),,FDT_CLEAN_UP,,FDT_CLEANUP_START,119802,2025-03-31 08:05:37
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:05:37,200,AU5,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"RFC/CPIC logon successful (type=F, method=R)",,F,0,R,119802,2025-03-31 08:05:37
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:05:37,200,AUK,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,Successful RFC call FDT_CLEANUP_START_FOR_CLIENT (function group = FDT_CLEAN_UP),,FDT_CLEAN_UP,,FDT_CLEANUP_START_FOR_CLIENT,119802,2025-03-31 08:05:37
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:06:37,200,AU5,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"RFC/CPIC logon successful (type=F, method=R)",,F,0,R,119802,2025-03-31 08:06:37
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:06:37,200,AUK,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,Successful RFC call FDT_DEL_TMP_APPL (function group = FDT_CLEAN_UP),,FDT_CLEAN_UP,,FDT_DEL_TMP_APPL,119802,2025-03-31 08:06:37
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:06:37,200,AU5,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"RFC/CPIC logon successful (type=F, method=R)",,F,0,R,119802,2025-03-31 08:06:37
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:06:37,200,AUK,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,Successful RFC call FDT_DEL_TMP_APPL (function group = FDT_CLEAN_UP),,FDT_CLEAN_UP,,FDT_DEL_TMP_APPL,119802,2025-03-31 08:06:37
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:06:37,200,AU5,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"RFC/CPIC logon successful (type=F, method=R)",,F,0,R,119802,2025-03-31 08:06:37
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:06:37,200,AUK,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,Successful RFC call FDT_DEL_TMP_APPL (function group = FDT_CLEAN_UP),,FDT_CLEAN_UP,,FDT_DEL_TMP_APPL,119802,2025-03-31 08:06:37
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:11,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM001",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM001,119802,2025-03-31 08:10:11
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:11,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM002",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM002,119802,2025-03-31 08:10:11
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:11,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM003",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM003,119802,2025-03-31 08:10:11
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:11,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM004",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM004,119802,2025-03-31 08:10:11
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:11,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM005",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM005,119802,2025-03-31 08:10:11
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:11,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM007",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM007,119802,2025-03-31 08:10:11
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:12,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM008",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM008,119802,2025-03-31 08:10:12
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:12,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM009",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM009,119802,2025-03-31 08:10:12
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:12,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM00A",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM00A,119802,2025-03-31 08:10:12
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:12,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCI",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCI,119802,2025-03-31 08:10:12
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:12,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCO",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCO,119802,2025-03-31 08:10:12
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:12,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCU",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCU,119802,2025-03-31 08:10:12
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:12,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCCDEF",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCCDEF,119802,2025-03-31 08:10:12
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:12,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCCIMP",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCCIMP,119802,2025-03-31 08:10:12
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:12,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCCMAC",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCCMAC,119802,2025-03-31 08:10:12
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:12,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCT",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCT,119802,2025-03-31 08:10:12
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:12,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM006",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCM006,119802,2025-03-31 08:10:12
S4P,vhcnss4pai01_S4P_00,2025-03-31,08:10:12,200,BU4,FF_OTC,,172.30.254.6,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCP",,-,D!,/FDT/7ZXHKX2FZ6BHLHCVCEUZD0ETKCP,119802,2025-03-31 08:10:12
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:08:43,200,AU1,FF_OTC,,172.30.254.33,172.30.254.33,S000,SAPMHTTP,"Logon successful (type=H, method=P)",,H,0,P,119811,2025-04-09 12:08:43
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:08:43,200,CUI,FF_OTC,,172.30.254.33,172.30.254.33,S000,SAPMHTTP,Application R3TR WDYA APOC_WD_BRF_DEC_TAB_MAINTAIN started,,R3TR WDYA APOC_WD_BRF_DEC_TAB_MAINTAIN,,,119811,2025-04-09 12:08:43
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:08:48,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119811,2025-04-09 12:08:48
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:08:48,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119811,2025-04-09 12:08:48
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:08:48,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119811,2025-04-09 12:08:48
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:08:48,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119811,2025-04-09 12:08:48
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:08:48,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119811,2025-04-09 12:08:48
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:09:13,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119811,2025-04-09 12:09:13
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:09:13,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119811,2025-04-09 12:09:13
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:09:13,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119811,2025-04-09 12:09:13
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:09:13,200,AU1,FF_OTC,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,119811,2025-04-09 12:09:13
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:10:09,200,AU5,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,"RFC/CPIC logon successful (type=F, method=R)",,F,0,R,119811,2025-04-09 12:10:09
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:10:09,200,AUK,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,Successful RFC call FDT_CLEANUP_START (function group = FDT_CLEAN_UP),,FDT_CLEAN_UP,,FDT_CLEANUP_START,119811,2025-04-09 12:10:09
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:10:09,200,AU5,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,"RFC/CPIC logon successful (type=F, method=R)",,F,0,R,119811,2025-04-09 12:10:09
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:10:09,200,AUK,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,Successful RFC call FDT_CLEANUP_START_FOR_CLIENT (function group = FDT_CLEAN_UP),,FDT_CLEAN_UP,,FDT_CLEANUP_START_FOR_CLIENT,119811,2025-04-09 12:10:09
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:11:09,200,AU5,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,"RFC/CPIC logon successful (type=F, method=R)",,F,0,R,119811,2025-04-09 12:11:09
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:11:09,200,AUK,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,Successful RFC call FDT_DEL_TMP_APPL (function group = FDT_CLEAN_UP),,FDT_CLEAN_UP,,FDT_DEL_TMP_APPL,119811,2025-04-09 12:11:09
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:11:09,200,AU5,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,"RFC/CPIC logon successful (type=F, method=R)",,F,0,R,119811,2025-04-09 12:11:09
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:11:09,200,AUK,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,Successful RFC call FDT_DEL_TMP_APPL (function group = FDT_CLEAN_UP),,FDT_CLEAN_UP,,FDT_DEL_TMP_APPL,119811,2025-04-09 12:11:09
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:11:09,200,AU5,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,"RFC/CPIC logon successful (type=F, method=R)",,F,0,R,119811,2025-04-09 12:11:09
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:11:09,200,AUK,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,Successful RFC call FDT_DEL_TMP_APPL (function group = FDT_CLEAN_UP),,FDT_CLEAN_UP,,FDT_DEL_TMP_APPL,119811,2025-04-09 12:11:09
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:14:42,200,BU4,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM001",,-,D!,/FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM001,119811,2025-04-09 12:14:42
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:14:43,200,BU4,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM002",,-,D!,/FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM002,119811,2025-04-09 12:14:43
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:14:43,200,BU4,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM003",,-,D!,/FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM003,119811,2025-04-09 12:14:43
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:14:43,200,BU4,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM004",,-,D!,/FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM004,119811,2025-04-09 12:14:43
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:14:43,200,BU4,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM005",,-,D!,/FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM005,119811,2025-04-09 12:14:43
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:14:43,200,BU4,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM007",,-,D!,/FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM007,119811,2025-04-09 12:14:43
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:14:43,200,BU4,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM008",,-,D!,/FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM008,119811,2025-04-09 12:14:43
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:14:43,200,BU4,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM009",,-,D!,/FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM009,119811,2025-04-09 12:14:43
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:14:43,200,BU4,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM00A",,-,D!,/FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCM00A,119811,2025-04-09 12:14:43
S4P,vhcnss4pai01_S4P_00,2025-04-09,12:14:43,200,BU4,FF_OTC,,172.30.254.33,10.155.152.40,,SAPMSSY1,"Dynamic ABAP code: Event -, event type D!, check total /FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCI",,-,D!,/FDT/7ZXHKX2FZ6BFV7IOKSO3V652JCI,119811,2025-04-09 12:14:43
