DATE,TIME,CL.,EVENT,USER,GROUP,TERMINAL NAME,PEER,SOURCE TA,ABAP SOURCE,AUDIT LOG MSG. TEXT,NOTE,FIRST VARIABLE VALUE FOR EVENT,VARIABLE 2,VARIABLE DATA FOR MESSAGE,DATETIME
2025-02-18,12:27:54,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-18 12:27:54
2025-02-18,12:27:54,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-18 12:27:54
2025-02-18,12:27:54,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-18 12:27:54
2025-02-18,12:27:54,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-18 12:27:54
2025-02-18,12:27:54,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-18 12:27:54
2025-02-18,12:27:55,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZESH_SEARCH_SRV_0001 started                                                                              ,    ,R3TR IWSG ZESH_SEARCH_SRV_0001                   ,          ,                                ,2025-02-18 12:27:55
2025-02-18,12:27:55,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-18 12:27:55
2025-02-18,12:27:55,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV ESH_SEARCH_SRV                     0001 started                                                           ,    ,R3TR IWSV ESH_SEARCH_SRV                     0001,          ,                                ,2025-02-18 12:27:55
2025-02-18,12:27:55,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-18 12:27:55
2025-02-18,12:27:55,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZESH_SEARCH_SRV_0001 started                                                                              ,    ,R3TR IWSG ZESH_SEARCH_SRV_0001                   ,          ,                                ,2025-02-18 12:27:55
2025-02-18,12:27:55,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV ESH_SEARCH_SRV                     0001 started                                                           ,    ,R3TR IWSV ESH_SEARCH_SRV                     0001,          ,                                ,2025-02-18 12:27:55
2025-02-18,12:27:55,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZESH_SEARCH_SRV_0001 started                                                                              ,    ,R3TR IWSG ZESH_SEARCH_SRV_0001                   ,          ,                                ,2025-02-18 12:27:55
2025-02-18,12:27:55,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-18 12:27:55
2025-02-18,12:27:55,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-18 12:27:55
2025-02-18,12:27:55,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-18 12:27:55
2025-02-18,12:27:55,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV ESH_SEARCH_SRV                     0001 started                                                           ,    ,R3TR IWSV ESH_SEARCH_SRV                     0001,          ,                                ,2025-02-18 12:27:55
2025-02-18,12:27:55,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-18 12:27:55
2025-02-18,12:27:55,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-18 12:27:55
2025-02-18,12:27:55,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-18 12:27:55
2025-02-18,12:27:55,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-18 12:27:55
2025-02-18,12:27:57,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZESH_SEARCH_SRV_0001 started                                                                              ,    ,R3TR IWSG ZESH_SEARCH_SRV_0001                   ,          ,                                ,2025-02-18 12:27:57
2025-02-18,12:27:57,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV ESH_SEARCH_SRV                     0001 started                                                           ,    ,R3TR IWSV ESH_SEARCH_SRV                     0001,          ,                                ,2025-02-18 12:27:57
2025-02-18,12:28:05,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-02-18 12:28:05
2025-02-18,12:28:05,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-02-18 12:28:05
2025-02-18,12:28:05,200, FU9 ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-02-18 12:28:05
2025-02-18,12:28:05,200, FU9 ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-02-18 12:28:05
2025-02-18,12:28:05,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-18 12:28:05
2025-02-18,12:28:05,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-02-18 12:28:05
2025-02-18,12:28:06,200, CUI ,FF_PTP,     ,172.30.254.8        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-02-18 12:28:06
